"연령별(1)","동별",2024,2024,2024
"45-49세","서현1동",2833,1301,1532
"45-49세","서현2동",1478,675,803
"45-49세","이매1동",2094,958,1136
"45-49세","이매2동",1087,484,603
"45-49세","야탑1동",1123,563,560
"45-49세","야탑2동",1288,583,705
"45-49세","야탑3동",1699,835,864
"45-49세","금곡동",1887,884,1003
"45-49세","구미동",2020,963,1057
"45-49세","구미1동",1192,580,612
"45-49세","판교동",2709,1273,1436
"45-49세","삼평동",1991,966,1025
"45-49세","백현동",2091,990,1101
"45-49세","운중동",3141,1543,1598
"50-54세","성남시",80356,39952,40404
"50-54세","수정구",19546,10104,9442
"50-54세","신흥1동",1183,678,505
"50-54세","신흥2동",2419,1095,1324
"50-54세","신흥3동",1033,588,445
"50-54세","태평1동",1090,607,483
"50-54세","태평2동",1191,625,566
"50-54세","태평3동",1080,564,516
"50-54세","태평4동",1067,565,502
"50-54세","수진1동",1037,549,488
"50-54세","수진2동",1168,598,570
"50-54세","단대동",1219,603,616
"50-54세","산성동",431,234,197
"50-54세","양지동",850,450,400
"50-54세","복정동",843,518,325
"50-54세","위례동",3564,1756,1808
"50-54세","신촌동",350,183,167
"50-54세","고등동",818,382,436
"50-54세","시흥동",203,109,94
"50-54세","중원구",17257,8951,8306
"50-54세","성남동",2566,1389,1177
"50-54세","중앙동",1380,756,624
"50-54세","금광1동",1279,618,661
"50-54세","금광2동",2094,1074,1020
"50-54세","은행1동",849,449,400
"50-54세","은행2동",1949,977,972
"50-54세","상대원1동",2080,1138,942
"50-54세","상대원2동",266,150,116
"50-54세","상대원3동",966,525,441
"50-54세","하대원동",1588,785,803
"50-54세","도촌동",2240,1090,1150
"50-54세","분당구",43553,20897,22656
"50-54세","분당동",2378,1147,1231
"50-54세","수내1동",1838,902,936
"50-54세","수내2동",1090,567,523
"50-54세","수내3동",1441,758,683
"50-54세","정자동",1243,596,647
"50-54세","정자1동",2952,1407,1545
"50-54세","정자2동",1270,600,670
"50-54세","정자3동",1679,784,895
"50-54세","서현1동",3043,1458,1585
"50-54세","서현2동",1703,802,901
"50-54세","이매1동",2453,1176,1277
"50-54세","이매2동",1325,645,680
"50-54세","야탑1동",1311,609,702
"50-54세","야탑2동",1312,625,687
"50-54세","야탑3동",2068,1018,1050
"50-54세","금곡동",2362,1107,1255
"50-54세","구미동",2457,1126,1331
"50-54세","구미1동",1467,675,792
"50-54세","판교동",2531,1261,1270
"50-54세","삼평동",2022,943,1079
"50-54세","백현동",2396,1122,1274
"50-54세","운중동",3212,1569,1643
"55-59세","성남시",72857,36155,36702
"55-59세","수정구",19376,9887,9489
"55-59세","신흥1동",1141,653,488
"55-59세","신흥2동",2360,1102,1258
"55-59세","신흥3동",1007,581,426
"55-59세","태평1동",1220,650,570
"55-59세","태평2동",1332,663,669
"55-59세","태평3동",1182,611,571
"55-59세","태평4동",1008,512,496
"55-59세","수진1동",1167,650,517
"55-59세","수진2동",1288,657,631
"55-59세","단대동",1247,611,636
"55-59세","산성동",376,178,198
"55-59세","양지동",845,420,425
"55-59세","복정동",703,383,320
"55-59세","위례동",3259,1596,1663
"55-59세","신촌동",226,101,125
"55-59세","고등동",795,405,390
"55-59세","시흥동",220,114,106
"55-59세","중원구",17681,8769,8912
"55-59세","성남동",2592,1357,1235
"55-59세","중앙동",1325,667,658
"55-59세","금광1동",1273,599,674
"55-59세","금광2동",2135,1054,1081
"55-59세","은행1동",832,395,437
"55-59세","은행2동",2034,994,1040
"55-59세","상대원1동",2207,1106,1101
"55-59세","상대원2동",349,200,149
"55-59세","상대원3동",1157,607,550
"55-59세","하대원동",1789,859,930
"55-59세","도촌동",1988,931,1057
"55-59세","분당구",35800,17499,18301
"55-59세","분당동",1950,944,1006
"55-59세","수내1동",1278,655,623
"55-59세","수내2동",636,350,286
"55-59세","수내3동",887,469,418
"55-59세","정자동",971,484,487
"55-59세","정자1동",2147,1104,1043
"55-59세","정자2동",1032,497,535
"55-59세","정자3동",1245,617,628
"55-59세","서현1동",2337,1176,1161
"55-59세","서현2동",1477,693,784
"55-59세","이매1동",1890,932,958
"55-59세","이매2동",1032,504,528
"55-59세","야탑1동",1253,593,660
"55-59세","야탑2동",1130,516,614
"55-59세","야탑3동",2001,908,1093
"55-59세","금곡동",2064,969,1095
"55-59세","구미동",2291,1078,1213
"55-59세","구미1동",1316,621,695
"55-59세","판교동",1905,998,907
"55-59세","삼평동",1933,967,966
"55-59세","백현동",2379,1109,1270
"55-59세","운중동",2646,1315,1331
"60-64세","성남시",69822,34152,35670
"60-64세","수정구",19771,9861,9910
"60-64세","신흥1동",1312,684,628
"60-64세","신흥2동",2333,1078,1255
"60-64세","신흥3동",1105,601,504
"60-64세","태평1동",1266,641,625
"60-64세","태평2동",1261,630,631
"60-64세","태평3동",1221,653,568
"60-64세","태평4동",1020,534,486
"60-64세","수진1동",1246,670,576
"60-64세","수진2동",1478,722,756
"60-64세","단대동",1293,605,688
"60-64세","산성동",404,203,201
"60-64세","양지동",848,415,433
"60-64세","복정동",592,315,277
"60-64세","위례동",3181,1528,1653
"60-64세","신촌동",281,125,156
"60-64세","고등동",695,343,352
"60-64세","시흥동",235,114,121
"60-64세","중원구",18235,8984,9251
"60-64세","성남동",2671,1380,1291
"60-64세","중앙동",1282,668,614
"60-64세","금광1동",1380,632,748
"60-64세","금광2동",2117,1064,1053
"60-64세","은행1동",780,384,396
"60-64세","은행2동",2059,1009,1050
"60-64세","상대원1동",2313,1142,1171
"60-64세","상대원2동",368,196,172
"60-64세","상대원3동",1267,662,605
"60-64세","하대원동",2023,963,1060
"60-64세","도촌동",1975,884,1091
"60-64세","분당구",31816,15307,16509
"60-64세","분당동",1777,834,943
"60-64세","수내1동",934,466,468
"60-64세","수내2동",447,226,221
"60-64세","수내3동",718,354,364
"60-64세","정자동",885,430,455
"60-64세","정자1동",1619,816,803
"60-64세","정자2동",1005,450,555
"60-64세","정자3동",1057,508,549
"60-64세","서현1동",1821,897,924
"60-64세","서현2동",1309,652,657
"60-64세","이매1동",1652,788,864
"60-64세","이매2동",971,483,488
"60-64세","야탑1동",1279,608,671
"60-64세","야탑2동",1151,542,609
"60-64세","야탑3동",2177,973,1204
"60-64세","금곡동",1961,929,1032
"60-64세","구미동",2326,1089,1237
"60-64세","구미1동",1194,566,628
"60-64세","판교동",1557,788,769
"60-64세","삼평동",1578,779,799
"60-64세","백현동",2087,1005,1082
"60-64세","운중동",2311,1124,1187
"65-69세","성남시",59491,29005,30486
"65-69세","수정구",17283,8356,8927
"65-69세","신흥1동",1129,542,587
"65-69세","신흥2동",1968,907,1061
"65-69세","신흥3동",927,474,453
"65-69세","태평1동",1108,548,560
"65-69세","태평2동",1127,551,576
"65-69세","태평3동",1097,551,546
"65-69세","태평4동",871,431,440
"65-69세","수진1동",1146,559,587
"65-69세","수진2동",1340,647,693
"65-69세","단대동",1078,516,562
"65-69세","산성동",365,167,198
"65-69세","양지동",681,322,359
"65-69세","복정동",496,241,255
"65-69세","위례동",2826,1357,1469
"65-69세","신촌동",225,105,120
"65-69세","고등동",645,312,333
"65-69세","시흥동",254,126,128
"65-69세","중원구",15740,7712,8028
"65-69세","성남동",2432,1217,1215
"65-69세","중앙동",1150,552,598
"65-69세","금광1동",1146,546,600
"65-69세","금광2동",1956,905,1051
"65-69세","은행1동",641,309,332
"65-69세","은행2동",1762,831,931
"65-69세","상대원1동",2036,1024,1012
"65-69세","상대원2동",278,146,132
"65-69세","상대원3동",1066,542,524
"65-69세","하대원동",1609,841,768
"65-69세","도촌동",1664,799,865
"65-69세","분당구",26468,12937,13531
"65-69세","분당동",1459,726,733
"65-69세","수내1동",718,342,376
"65-69세","수내2동",382,184,198
"65-69세","수내3동",557,271,286
"65-69세","정자동",774,384,390
"65-69세","정자1동",1261,606,655
"65-69세","정자2동",867,402,465
"65-69세","정자3동",785,381,404
"65-69세","서현1동",1476,739,737
"65-69세","서현2동",1061,517,544
"65-69세","이매1동",1337,671,666
"65-69세","이매2동",891,455,436
"65-69세","야탑1동",1158,586,572
"65-69세","야탑2동",1204,573,631
"65-69세","야탑3동",1996,942,1054
"65-69세","금곡동",1820,867,953
"65-69세","구미동",1873,936,937
"65-69세","구미1동",941,474,467
"65-69세","판교동",1226,618,608
"65-69세","삼평동",1225,566,659
"65-69세","백현동",1606,756,850
"65-69세","운중동",1851,941,910
"70-74세","성남시",37668,17739,19929
"70-74세","수정구",11303,5272,6031
"70-74세","신흥1동",694,327,367
"70-74세","신흥2동",1250,604,646
"70-74세","신흥3동",572,264,308
"70-74세","태평1동",848,360,488
"70-74세","태평2동",774,336,438
"70-74세","태평3동",703,334,369
"70-74세","태평4동",551,255,296
"70-74세","수진1동",755,358,397
"70-74세","수진2동",897,408,489
"70-74세","단대동",744,307,437
"70-74세","산성동",268,118,150
"70-74세","양지동",510,232,278
"70-74세","복정동",306,145,161
"70-74세","위례동",1684,842,842
"70-74세","신촌동",142,73,69
"70-74세","고등동",440,222,218
"70-74세","시흥동",165,87,78
"70-74세","중원구",10049,4739,5310
"70-74세","성남동",1576,751,825
"70-74세","중앙동",799,381,418
"70-74세","금광1동",659,315,344
"70-74세","금광2동",1312,627,685
"70-74세","은행1동",445,198,247
"70-74세","은행2동",1172,537,635
"70-74세","상대원1동",1229,569,660
"70-74세","상대원2동",155,74,81
"70-74세","상대원3동",718,352,366
"70-74세","하대원동",956,474,482
"70-74세","도촌동",1028,461,567
"70-74세","분당구",16316,7728,8588
"70-74세","분당동",929,434,495
"70-74세","수내1동",503,215,288
"70-74세","수내2동",260,120,140
"70-74세","수내3동",349,161,188
"70-74세","정자동",556,257,299
"70-74세","정자1동",862,392,470
"70-74세","정자2동",574,256,318
"70-74세","정자3동",458,217,241
"70-74세","서현1동",907,423,484
"70-74세","서현2동",573,280,293
"70-74세","이매1동",854,405,449
"70-74세","이매2동",524,261,263
"70-74세","야탑1동",764,371,393
"70-74세","야탑2동",765,391,374
"70-74세","야탑3동",1226,599,627
"70-74세","금곡동",1179,549,630
"70-74세","구미동",1177,535,642
"70-74세","구미1동",545,264,281
"70-74세","판교동",687,336,351
"70-74세","삼평동",704,343,361
"70-74세","백현동",886,393,493
"70-74세","운중동",1034,526,508
"75-79세","성남시",28321,12559,15762
"75-79세","수정구",8307,3705,4602
"75-79세","신흥1동",517,206,311
"75-79세","신흥2동",802,383,419
"75-79세","신흥3동",438,192,246
"75-79세","태평1동",683,306,377
"75-79세","태평2동",563,235,328
"75-79세","태평3동",533,226,307
"75-79세","태평4동",472,200,272
"75-79세","수진1동",536,230,306
"75-79세","수진2동",747,345,402
"75-79세","단대동",594,248,346
"75-79세","산성동",220,102,118
"75-79세","양지동",396,166,230
"75-79세","복정동",248,128,120
"75-79세","위례동",1016,480,536
"75-79세","신촌동",93,44,49
"75-79세","고등동",313,152,161
"75-79세","시흥동",136,62,74
"75-79세","중원구",7224,3252,3972
"75-79세","성남동",1221,541,680
"75-79세","중앙동",557,246,311
"75-79세","금광1동",441,216,225
"75-79세","금광2동",886,402,484
"75-79세","은행1동",323,137,186
"75-79세","은행2동",946,383,563
"75-79세","상대원1동",847,379,468
"75-79세","상대원2동",126,61,65
"75-79세","상대원3동",494,240,254
"75-79세","하대원동",606,292,314
"75-79세","도촌동",777,355,422
"75-79세","분당구",12790,5602,7188
"75-79세","분당동",707,325,382
"75-79세","수내1동",432,173,259
"75-79세","수내2동",229,102,127
"75-79세","수내3동",241,105,136
"75-79세","정자동",407,199,208
"75-79세","정자1동",831,369,462
"75-79세","정자2동",486,182,304
"75-79세","정자3동",435,159,276
"75-79세","서현1동",747,329,418
"75-79세","서현2동",415,195,220
"75-79세","이매1동",677,313,364
"75-79세","이매2동",416,194,222
"75-79세","야탑1동",591,253,338
"75-79세","야탑2동",612,262,350
"75-79세","야탑3동",801,341,460
"75-79세","금곡동",1012,415,597
"75-79세","구미동",1078,444,634
"75-79세","구미1동",495,196,299
"75-79세","판교동",462,217,245
"75-79세","삼평동",482,228,254
"75-79세","백현동",646,302,344
"75-79세","운중동",588,299,289
"80-84세","성남시",19733,8280,11453
"80-84세","수정구",5436,2248,3188
"80-84세","신흥1동",348,142,206
"80-84세","신흥2동",442,197,245
"80-84세","신흥3동",313,130,183
"80-84세","태평1동",479,200,279
"80-84세","태평2동",440,178,262
"80-84세","태평3동",335,121,214
"80-84세","태평4동",355,139,216
"80-84세","수진1동",378,147,231
"80-84세","수진2동",468,201,267
"80-84세","단대동",362,141,221
"80-84세","산성동",154,56,98
"80-84세","양지동",283,119,164
"80-84세","복정동",131,61,70
"80-84세","위례동",630,283,347
"80-84세","신촌동",66,31,35
"80-84세","고등동",175,62,113
"80-84세","시흥동",77,40,37
"80-84세","중원구",4928,1984,2944
"80-84세","성남동",888,384,504
"80-84세","중앙동",355,149,206
"80-84세","금광1동",231,89,142
"80-84세","금광2동",592,236,356
"80-84세","은행1동",234,99,135
"80-84세","은행2동",679,243,436
"80-84세","상대원1동",603,240,363
"80-84세","상대원2동",85,39,46
"80-84세","상대원3동",323,134,189
"80-84세","하대원동",418,170,248
"80-84세","도촌동",520,201,319
"80-84세","분당구",9369,4048,5321
"80-84세","분당동",535,239,296
"80-84세","수내1동",426,154,272
"80-84세","수내2동",183,83,100
"80-84세","수내3동",170,73,97
"80-84세","정자동",301,142,159
"80-84세","정자1동",638,309,329
"80-84세","정자2동",404,133,271
"80-84세","정자3동",348,138,210
"80-84세","서현1동",586,241,345
"80-84세","서현2동",296,124,172
"80-84세","이매1동",477,214,263
"80-84세","이매2동",285,132,153
"80-84세","야탑1동",413,194,219
"80-84세","야탑2동",421,198,223
"80-84세","야탑3동",629,261,368
"80-84세","금곡동",753,305,448
"80-84세","구미동",822,345,477
"80-84세","구미1동",342,157,185
"80-84세","판교동",288,137,151
"80-84세","삼평동",306,122,184
"80-84세","백현동",396,193,203
"80-84세","운중동",350,154,196
"85-89세","성남시",10906,3875,7031
"85-89세","수정구",2635,857,1778
"85-89세","신흥1동",179,47,132
"85-89세","신흥2동",220,77,143
"85-89세","신흥3동",131,43,88
"85-89세","태평1동",206,81,125
"85-89세","태평2동",209,53,156
"85-89세","태평3동",177,58,119
"85-89세","태평4동",185,65,120
"85-89세","수진1동",170,52,118
"85-89세","수진2동",227,86,141
"85-89세","단대동",225,80,145
"85-89세","산성동",63,27,36
"85-89세","양지동",137,45,92
"85-89세","복정동",46,22,24
"85-89세","위례동",315,86,229
"85-89세","신촌동",28,10,18
"85-89세","고등동",77,14,63
"85-89세","시흥동",40,11,29
"85-89세","중원구",2434,824,1610
"85-89세","성남동",442,144,298
"85-89세","중앙동",156,63,93
"85-89세","금광1동",135,38,97
"85-89세","금광2동",294,108,186
"85-89세","은행1동",122,37,85
"85-89세","은행2동",340,122,218
"85-89세","상대원1동",270,89,181
"85-89세","상대원2동",37,12,25
"85-89세","상대원3동",152,45,107
"85-89세","하대원동",228,71,157
"85-89세","도촌동",258,95,163
"85-89세","분당구",5837,2194,3643
"85-89세","분당동",291,115,176
"85-89세","수내1동",294,105,189
"85-89세","수내2동",114,49,65
"85-89세","수내3동",98,32,66
"85-89세","정자동",152,68,84
"85-89세","정자1동",442,207,235
"85-89세","정자2동",277,74,203
"85-89세","정자3동",245,107,138
"85-89세","서현1동",409,177,232
"85-89세","서현2동",200,75,125
"85-89세","이매1동",270,102,168
"85-89세","이매2동",168,78,90
"85-89세","야탑1동",215,83,132
"85-89세","야탑2동",265,106,159
"85-89세","야탑3동",321,92,229
"85-89세","금곡동",493,171,322
"85-89세","구미동",568,204,364
"85-89세","구미1동",226,79,147
"85-89세","판교동",164,60,104
"85-89세","삼평동",193,71,122
"85-89세","백현동",210,56,154
"85-89세","운중동",222,83,139
"90-94세","성남시",4073,1082,2991
"90-94세","수정구",877,213,664
"90-94세","신흥1동",54,11,43
"90-94세","신흥2동",78,20,58
"90-94세","신흥3동",45,9,36
"90-94세","태평1동",63,14,49
"90-94세","태평2동",68,17,51
"90-94세","태평3동",46,10,36
"90-94세","태평4동",63,22,41
"90-94세","수진1동",48,7,41
"90-94세","수진2동",61,17,44
"90-94세","단대동",47,16,31
"90-94세","산성동",18,4,14
"90-94세","양지동",43,15,28
"90-94세","복정동",25,5,20
"90-94세","위례동",158,32,126
"90-94세","신촌동",13,3,10
"90-94세","고등동",36,8,28
"90-94세","시흥동",11,3,8
"90-94세","중원구",754,168,586
"90-94세","성남동",132,32,100
"90-94세","중앙동",62,14,48
"90-94세","금광1동",49,12,37
"90-94세","금광2동",78,20,58
"90-94세","은행1동",21,6,15
"90-94세","은행2동",103,28,75
"90-94세","상대원1동",83,20,63
"90-94세","상대원2동",12,3,9
"90-94세","상대원3동",43,5,38
"90-94세","하대원동",65,7,58
"90-94세","도촌동",106,21,85
"90-94세","분당구",2442,701,1741
"90-94세","분당동",140,39,101
"90-94세","수내1동",128,38,90
"90-94세","수내2동",49,11,38
"90-94세","수내3동",42,8,34
"90-94세","정자동",57,17,40
"90-94세","정자1동",148,61,87
"90-94세","정자2동",123,25,98
"90-94세","정자3동",130,38,92
"90-94세","서현1동",153,39,114
"90-94세","서현2동",79,18,61
"90-94세","이매1동",127,28,99
"90-94세","이매2동",72,25,47
"90-94세","야탑1동",77,22,55
"90-94세","야탑2동",106,35,71
"90-94세","야탑3동",154,30,124
"90-94세","금곡동",192,63,129
"90-94세","구미동",239,79,160
"90-94세","구미1동",94,33,61
"90-94세","판교동",73,26,47
"90-94세","삼평동",66,16,50
"90-94세","백현동",74,21,53
"90-94세","운중동",119,29,90
"95-99세","성남시",977,214,763
"95-99세","수정구",210,41,169
"95-99세","신흥1동",9,2,7
"95-99세","신흥2동",23,2,21
"95-99세","신흥3동",8,3,5
"95-99세","태평1동",12,4,8
"95-99세","태평2동",13,2,11
"95-99세","태평3동",10,5,5
"95-99세","태평4동",11,1,10
"95-99세","수진1동",12,4,8
"95-99세","수진2동",14,2,12
"95-99세","단대동",24,3,21
"95-99세","산성동",4,-,4
"95-99세","양지동",8,-,8
"95-99세","복정동",11,-,11
"95-99세","위례동",34,9,25
"95-99세","신촌동",4,1,3
"95-99세","고등동",9,1,8
"95-99세","시흥동",4,2,2
"95-99세","중원구",195,36,159
"95-99세","성남동",34,8,26
"95-99세","중앙동",15,3,12
"95-99세","금광1동",12,2,10
"95-99세","금광2동",21,3,18
"95-99세","은행1동",10,1,9
"95-99세","은행2동",21,4,17
"95-99세","상대원1동",23,5,18
"95-99세","상대원2동",1,-,1
"95-99세","상대원3동",15,3,12
"95-99세","하대원동",14,1,13
"95-99세","도촌동",29,6,23
"95-99세","분당구",572,137,435
"95-99세","분당동",28,5,23
"95-99세","수내1동",24,5,19
"95-99세","수내2동",8,1,7
"95-99세","수내3동",8,-,8
"95-99세","정자동",11,1,10
"95-99세","정자1동",32,17,15
"95-99세","정자2동",30,6,24
"95-99세","정자3동",21,9,12
"95-99세","서현1동",41,13,28
"95-99세","서현2동",19,6,13
"95-99세","이매1동",33,5,28
"95-99세","이매2동",22,7,15
"95-99세","야탑1동",23,4,19
"95-99세","야탑2동",24,4,20
"95-99세","야탑3동",24,4,20
"95-99세","금곡동",51,13,38
"95-99세","구미동",65,12,53
"95-99세","구미1동",23,10,13
"95-99세","판교동",19,4,15
"95-99세","삼평동",17,2,15
"95-99세","백현동",24,7,17
"95-99세","운중동",25,2,23
"100이상","성남시",130,37,93
"100이상","수정구",33,6,27
"100이상","신흥1동",-,-,-
"100이상","신흥2동",3,-,3
"100이상","신흥3동",-,-,-
"100이상","태평1동",3,-,3
"100이상","태평2동",6,-,6
"100이상","태평3동",-,-,-
"100이상","태평4동",1,-,1
"100이상","수진1동",3,1,2
"100이상","수진2동",3,2,1
"100이상","단대동",1,-,1
"100이상","산성동",1,-,1
"100이상","양지동",3,1,2
"100이상","복정동",3,-,3
"100이상","위례동",4,1,3
"100이상","신촌동",1,1,-
"100이상","고등동",1,-,1
"100이상","시흥동",-,-,-
"100이상","중원구",36,9,27
"100이상","성남동",3,2,1
"100이상","중앙동",1,-,1
"100이상","금광1동",2,-,2
"100이상","금광2동",6,2,4
"100이상","은행1동",1,1,-
"100이상","은행2동",4,-,4
"100이상","상대원1동",7,2,5
"100이상","상대원2동",2,1,1
"100이상","상대원3동",5,-,5
"100이상","하대원동",2,-,2
"100이상","도촌동",3,1,2
"100이상","분당구",61,22,39
"100이상","분당동",5,1,4
"100이상","수내1동",2,1,1
"100이상","수내2동",2,1,1
"100이상","수내3동",-,-,-
"100이상","정자동",2,-,2
"100이상","정자1동",7,5,2
"100이상","정자2동",3,1,2
"100이상","정자3동",2,-,2
"100이상","서현1동",2,-,2
"100이상","서현2동",2,-,2
"100이상","이매1동",2,2,-
"100이상","이매2동",2,1,1
"100이상","야탑1동",2,2,-
"100이상","야탑2동",3,1,2
"100이상","야탑3동",3,-,3
"100이상","금곡동",5,1,4
"100이상","구미동",8,3,5
"100이상","구미1동",2,1,1
"100이상","판교동",3,1,2
"100이상","삼평동",-,-,-
"100이상","백현동",2,1,1
"100이상","운중동",2,-,2
