연번,위도,경도,보호구역아이디,시군구명,대상시설명,관할경찰서명,데이터기준일자
227,37.389181,127.077403,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
228,37.389295,127.077421,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
229,37.389251,127.076305,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
230,37.389238,127.075737,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
231,37.389405,127.074727,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
232,37.389051,127.075568,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
233,37.388898,127.075508,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
234,37.389778,127.075569,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
235,37.389929,127.075577,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
236,37.391655,127.069681,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
237,37.391337,127.067135,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
238,37.390226,127.067995,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
239,37.391708,127.068132,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
240,37.392088,127.068191,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
241,37.392409,127.068002,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
242,37.392661,127.066388,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
243,37.392851,127.068635,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
244,37.393147,127.069434,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
245,37.393061,127.070188,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
246,37.392913,127.069142,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
247,37.391965,127.098446,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
248,37.392018,127.099211,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
249,37.391976,127.099864,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
250,37.392564,127.098348,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
251,37.392688,127.098572,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
252,37.392779,127.098793,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
253,37.392993,127.100801,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
254,37.394641,127.098696,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
255,37.394632,127.098361,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
256,37.394637,127.100352,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
257,37.394661,127.098099,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
258,37.394813,127.100217,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
259,37.395643,127.098055,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
260,37.396128,127.097972,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
261,37.386284,127.112339,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
262,37.385791,127.111626,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
263,37.386388,127.111016,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
264,37.387851,127.110995,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
265,37.387816,127.108767,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
266,37.388094,127.112336,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
267,37.388571,127.112675,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
268,37.386309,127.113085,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
269,37.387755,127.113181,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
270,37.385961,127.112736,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
271,37.388081,127.111834,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
272,37.391261,127.116678,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
273,37.388131,127.115621,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
274,37.387857,127.114635,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
275,37.389292,127.116489,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
276,37.389826,127.116656,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
277,37.387841,127.113367,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
278,37.387791,127.114496,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
279,37.461749,127.170654,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
280,37.461644,127.170609,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
281,37.461619,127.170674,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
282,37.461611,127.170682,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
283,37.461317,127.171068,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
284,37.461461,127.171476,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
285,37.461711,127.171799,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
286,37.461732,127.171714,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
287,37.461171,127.171151,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
288,37.460677,127.170496,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
289,37.460668,127.170488,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
290,37.460301,127.170151,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
291,37.460302,127.170024,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
292,37.460304,127.170007,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
293,37.460122,127.169718,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
294,37.460111,127.169718,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
295,37.459671,127.169223,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
296,37.459677,127.169211,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
297,37.460651,127.169293,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
298,37.460515,127.169081,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
299,37.460048,127.168451,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
300,37.461632,127.170583,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
301,37.435451,127.140041,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
302,37.435971,127.141001,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
303,37.436593,127.142117,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
304,37.435835,127.142751,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
305,37.435924,127.142689,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
306,37.435426,127.143564,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
307,37.436371,127.143048,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
308,37.437191,127.142768,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
309,37.436551,127.143411,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
310,37.436602,127.143499,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
311,37.437141,127.143111,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
312,37.437638,127.143577,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
313,37.441287,127.161381,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
314,37.441298,127.161559,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
315,37.441739,127.162181,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
316,37.441876,127.162357,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
317,37.442135,127.162199,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
318,37.442736,127.160613,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
319,37.442736,127.160613,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
320,37.442663,127.160505,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
321,37.442341,127.159641,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
322,37.441134,127.160561,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
323,37.441812,127.159902,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
324,37.442621,127.159079,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
325,37.436467,127.154423,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
326,37.436462,127.154999,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
327,37.436423,127.157254,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
328,37.436424,127.156508,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
329,37.437187,127.156532,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
330,37.437348,127.157581,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
331,37.437377,127.155756,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
332,37.437323,127.154145,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
333,37.438759,127.164951,성남-01-026,성남시 중원구,대일초등학교,성남중원경찰서,2022-08-11
334,37.439294,127.164175,성남-01-026,성남시 중원구,대일초등학교,성남중원경찰서,2022-08-11
335,37.439412,127.164009,성남-01-026,성남시 중원구,대일초등학교,성남중원경찰서,2022-08-11
336,37.438671,127.162953,성남-01-026,성남시 중원구,대일초등학교,성남중원경찰서,2022-08-11
337,37.437901,127.163827,성남-01-026,성남시 중원구,대일초등학교,성남중원경찰서,2022-08-11
338,37.430988,127.151158,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
339,37.431099,127.151107,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
340,37.431311,127.151043,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
341,37.431852,127.150826,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
342,37.431987,127.150781,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
343,37.432071,127.150742,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
344,37.432899,127.150385,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
345,37.431225,127.151299,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
346,37.431306,127.151277,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
347,37.431198,127.151317,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
348,37.430772,127.151635,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-02
349,37.430863,127.152223,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
350,37.430886,127.152132,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
351,37.430417,127.152399,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
352,37.431168,127.153525,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
353,37.430772,127.151635,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
354,37.430402,127.151572,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
355,37.436688,127.146904,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
356,37.436688,127.146904,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
357,37.436798,127.147153,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
358,37.436798,127.147153,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
359,37.436834,127.147235,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
360,37.436869,127.147173,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
361,37.436976,127.147421,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
362,37.436985,127.147451,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
363,37.437189,127.148046,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
364,37.437221,127.147984,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
365,37.437416,127.148558,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
366,37.437405,127.148531,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
367,37.437148,127.148851,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
368,37.437078,127.148862,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
369,37.437012,127.149049,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
370,37.437064,127.149021,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
371,37.437012,127.149049,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
372,37.437012,127.149049,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
373,37.436762,127.149113,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
374,37.436401,127.149369,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
375,37.436289,127.149406,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
376,37.436319,127.149551,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
377,37.436083,127.149716,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
378,37.436083,127.149716,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
379,37.436198,127.149634,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
380,37.436705,127.149265,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
381,37.437461,127.148761,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
382,37.437517,127.148773,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
383,37.437517,127.148773,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
384,37.437562,127.148778,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
385,37.437558,127.148759,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
386,37.437651,127.149086,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
387,37.437691,127.149071,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
388,37.437586,127.149406,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
389,37.437586,127.149406,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
390,37.437647,127.149361,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
391,37.437692,127.149649,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
392,37.437703,127.149488,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
393,37.437731,127.149751,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
394,37.437731,127.149751,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
395,37.437772,127.150051,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
396,37.437835,127.149988,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
397,37.437835,127.149988,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
398,37.437841,127.150045,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
399,37.437936,127.150226,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
400,37.437929,127.150214,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
401,37.438418,127.150944,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
402,37.438418,127.150944,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
403,37.439371,127.150699,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
404,37.439217,127.150731,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
405,37.439332,127.150569,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
406,37.439876,127.150373,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
407,37.439946,127.150321,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
408,37.440043,127.149978,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
409,37.440129,127.149904,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
410,37.440129,127.149904,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
411,37.440212,127.150114,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
412,37.440268,127.150079,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
413,37.440453,127.150118,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
414,37.440828,127.150939,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
415,37.441698,127.152419,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
416,37.441698,127.152419,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
417,37.441237,127.151405,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
418,37.440804,127.150449,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
419,37.440592,127.149977,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
420,37.440388,127.149511,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
421,37.439934,127.148453,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
422,37.439719,127.147966,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
423,37.439705,127.147935,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
424,37.439573,127.147633,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
425,37.439617,127.148209,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
426,37.440125,127.149354,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
427,37.440248,127.149654,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
428,37.440264,127.149688,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
429,37.439471,127.147878,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
430,37.439482,127.147901,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
431,37.439353,127.147144,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
432,37.439344,127.147129,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
433,37.439146,127.146683,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
434,37.438519,127.145724,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
435,37.438519,127.145724,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
436,37.438861,127.146509,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
437,37.439136,127.147132,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
438,37.439181,127.147228,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
439,37.452038,127.149516,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
440,37.452328,127.150418,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
441,37.452532,127.150631,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
442,37.452014,127.152246,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
443,37.451557,127.152031,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
444,37.451546,127.152038,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
445,37.450874,127.151153,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
446,37.451736,127.149934,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
447,37.451738,127.149948,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
