구분,도로명,포장도_1차로,포장도_2차로,포장도_3차로,포장도_4차로,포장도_5차로,포장도_6차로,포장도_7차로,포장도_8차로,포장도_9차로,포장도_10차로,포장도_11차로,포장도_12차로,포장도_13차로,포장도_14차로,포장도_15차로,포장도_16차로,미포장도,미개통도,데이터기준일자
시도,성남 시도3237 노선,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3240 노선,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3242 노선,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3258 노선,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3259 노선,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3261 노선,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3214 노선,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3218 노선,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3222 노선,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3228 노선,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3236 노선,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3226 노선,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3231 노선,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3271 노선,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3273 노선,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3274 노선,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3246 노선,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3251 노선,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3253 노선,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3255 노선,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3266 노선,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3281 노선,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3285 노선,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3286 노선,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3287 노선,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3288 노선,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3290 노선,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3292 노선,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3293 노선,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3294 노선,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3268 노선,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3277 노선,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3282 노선,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3291 노선,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3324 노선,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3325 노선,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3326 노선,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3327 노선,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3329 노선,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3330 노선,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3333 노선,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3334 노선,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3335 노선,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3336 노선,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3338 노선,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3341 노선,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3345 노선,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3347 노선,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3349 노선,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3350 노선,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3351 노선,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3352 노선,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3353 노선,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3354 노선,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3355 노선,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3357 노선,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3360 노선,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3361 노선,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3362 노선,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3363 노선,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3364 노선,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3367 노선,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3368 노선,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3369 노선,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3342 노선,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3323 노선,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3328 노선,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3331 노선,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3332 노선,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3339 노선,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3340 노선,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3343 노선,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3344 노선,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3346 노선,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3356 노선,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3359 노선,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3366 노선,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3337 노선,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3358 노선,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3365 노선,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3348 노선,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3298 노선,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3299 노선,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3300 노선,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3301 노선,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3302 노선,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3303 노선,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3304 노선,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3305 노선,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3306 노선,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3307 노선,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3308 노선,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3309 노선,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3310 노선,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3311 노선,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3312 노선,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3313 노선,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3314 노선,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3315 노선,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3316 노선,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3318 노선,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3319 노선,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3320 노선,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3321 노선,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3322 노선,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3317 노선,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3569 노선,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3570 노선,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3571 노선,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3572 노선,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3575 노선,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3557 노선,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3558 노선,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3559 노선,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3561 노선,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3562 노선,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3564 노선,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3565 노선,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3566 노선,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3576 노선,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3577 노선,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3578 노선,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3579 노선,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3580 노선,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3582 노선,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3583 노선,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3586 노선,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3588 노선,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3568 노선,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3573 노선,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3574 노선,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3589 노선,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3590 노선,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3591 노선,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3592 노선,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3593 노선,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3594 노선,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3600 노선,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3601 노선,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3602 노선,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3581 노선,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3584 노선,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3585 노선,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3587 노선,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3595 노선,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3596 노선,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3597 노선,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3598 노선,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3599 노선,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3604 노선,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3605 노선,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3606 노선,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3607 노선,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3608 노선,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3610 노선,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3611 노선,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3612 노선,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3613 노선,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3614 노선,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3615 노선,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3616 노선,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3603 노선,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3618 노선,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3619 노선,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3620 노선,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3625 노선,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3626 노선,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3627 노선,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3632 노선,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3609 노선,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3617 노선,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3622 노선,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3624 노선,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3628 노선,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3629 노선,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3631 노선,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3633 노선,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3554 노선,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3621 노선,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3623 노선,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3630 노선,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3634 노선,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3635 노선,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3636 노선,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3637 노선,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3638 노선,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3639 노선,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3640 노선,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3641 노선,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3642 노선,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3527 노선,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3495 노선,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3496 노선,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3530 노선,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3497 노선,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3532 노선,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3500 노선,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3502 노선,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3503 노선,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3545 노선,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3555 노선,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3393 노선,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3396 노선,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3425 노선,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3427 노선,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3430 노선,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3509 노선,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3475 노선,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3517 노선,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3484 노선,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3488 노선,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3472 노선,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3490 노선,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3523 노선,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3491 노선,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3524 노선,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3492 노선,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3493 노선,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3525 노선,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3494 노선,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3526 노선,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3529 노선,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3531 노선,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3498 노선,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3499 노선,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3501 노선,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
