연번,위도,경도,보호구역아이디,시도명,시군구명,대상시설명,관할경찰서명,데이터기준일자,이미지명,비고
"584",37.3761350000,127.1339970000,성남-01-067,경기도,성남시 분당구,서당초등학교,분당경찰서,"2022-08-31",성남-01-067-F-02.jpeg,""
"585",37.3754350000,127.1348310000,성남-01-067,경기도,성남시 분당구,서당초등학교,분당경찰서,"2022-08-31",성남-01-067-F-03.jpeg,""
"586",37.3747720000,127.1355380000,성남-01-067,경기도,성남시 분당구,서당초등학교,분당경찰서,"2022-08-31",성남-01-067-F-04.jpeg,""
"587",37.3742620000,127.1361270000,성남-01-067,경기도,성남시 분당구,서당초등학교,분당경찰서,"2022-08-31",성남-01-067-F-05.jpeg,""
"588",37.4032870000,127.1235410000,성남-01-068,경기도,성남시 분당구,성남매송초등학교,분당경찰서,"2022-07-27",성남-01-068-F-01.jpeg,""
"589",37.4014910000,127.1235210000,성남-01-068,경기도,성남시 분당구,성남매송초등학교,분당경찰서,"2022-07-27",성남-01-068-F-02.jpeg,""
"590",37.4009660000,127.1236530000,성남-01-068,경기도,성남시 분당구,성남매송초등학교,분당경찰서,"2022-07-27",성남-01-068-F-03.jpeg,""
"591",37.3723710000,127.1075460000,성남-01-069,경기도,성남시 분당구,성남정자초등학교,분당경찰서,"2022-08-25",성남-01-069-F-01.jpeg,""
"592",37.3725220000,127.1067250000,성남-01-069,경기도,성남시 분당구,성남정자초등학교,분당경찰서,"2022-08-25",성남-01-069-F-02.jpeg,""
"593",37.3723710000,127.1064560000,성남-01-069,경기도,성남시 분당구,성남정자초등학교,분당경찰서,"2022-08-25",성남-01-069-F-03.jpeg,""
"594",37.3725230000,127.1054210000,성남-01-069,경기도,성남시 분당구,성남정자초등학교,분당경찰서,"2022-08-25",성남-01-069-F-04.jpeg,""
"595",37.3723650000,127.1054540000,성남-01-069,경기도,성남시 분당구,성남정자초등학교,분당경찰서,"2022-08-25",성남-01-069-F-05.jpeg,""
"596",37.3721260000,127.1058320000,성남-01-069,경기도,성남시 분당구,성남정자초등학교,분당경찰서,"2022-08-25",성남-01-069-F-06.jpeg,""
"597",37.3721310000,127.1059790000,성남-01-069,경기도,성남시 분당구,성남정자초등학교,분당경찰서,"2022-08-25",성남-01-069-F-07.jpeg,""
"598",37.3724560000,127.1400440000,성남-01-070,경기도,성남시 분당구,양영초등학교,분당경찰서,"2022-08-22",성남-01-070-F-01.jpeg,""
"599",37.3724640000,127.1398140000,성남-01-070,경기도,성남시 분당구,양영초등학교,분당경찰서,"2022-08-22",성남-01-070-F-02.jpeg,""
"600",37.3723520000,127.1397420000,성남-01-070,경기도,성남시 분당구,양영초등학교,분당경찰서,"2022-08-22",성남-01-070-F-03.jpeg,""
"601",37.3728170000,127.1390740000,성남-01-070,경기도,성남시 분당구,양영초등학교,분당경찰서,"2022-08-22",성남-01-070-F-04.jpeg,""
"602",37.3747870000,127.1388210000,성남-01-070,경기도,성남시 분당구,양영초등학교,분당경찰서,"2022-08-22",성남-01-070-F-05.jpeg,""
"603",37.3743040000,127.1382090000,성남-01-070,경기도,성남시 분당구,양영초등학교,분당경찰서,"2022-08-22",성남-01-070-F-06.jpeg,""
"604",37.3747810000,127.1388380000,성남-01-070,경기도,성남시 분당구,양영초등학교,분당경찰서,"2022-08-22",성남-01-070-F-07.jpeg,""
"605",37.3742910000,127.1382210000,성남-01-070,경기도,성남시 분당구,양영초등학교,분당경찰서,"2022-08-22",성남-01-070-F-08.jpeg,""
"606",37.4143680000,127.1390370000,성남-01-071,경기도,성남시 분당구,중탑초등학교,분당경찰서,"2022-08-29",성남-01-071-F-01.jpeg,""
"607",37.4140640000,127.1389630000,성남-01-071,경기도,성남시 분당구,중탑초등학교,분당경찰서,"2022-08-29",성남-01-071-F-02.jpeg,""
"608",37.4138030000,127.1388280000,성남-01-071,경기도,성남시 분당구,중탑초등학교,분당경찰서,"2022-08-29",성남-01-071-F-03.jpeg,""
"609",37.4135370000,127.1388240000,성남-01-071,경기도,성남시 분당구,중탑초등학교,분당경찰서,"2022-08-29",성남-01-071-F-04.jpeg,""
"610",37.4131470000,127.1390940000,성남-01-071,경기도,성남시 분당구,중탑초등학교,분당경찰서,"2022-08-29",성남-01-071-F-05.jpeg,""
"611",37.4130280000,127.1382840000,성남-01-071,경기도,성남시 분당구,중탑초등학교,분당경찰서,"2022-08-29",성남-01-071-F-06.jpeg,""
"612",37.4127910000,127.1386840000,성남-01-071,경기도,성남시 분당구,중탑초등학교,분당경찰서,"2022-08-29",성남-01-071-F-07.jpeg,""
"613",37.3760710000,127.1176930000,성남-01-072,경기도,성남시 분당구,초림초등학교,분당경찰서,"2022-08-31",성남-01-072-F-01.jpeg,""
"614",37.3757890000,127.1180080000,성남-01-072,경기도,성남시 분당구,초림초등학교,분당경찰서,"2022-08-31",성남-01-072-F-02.jpeg,""
"615",37.3672260000,127.0711070000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-01.jpeg,""
"616",37.3679720000,127.0706980000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-02.jpeg,""
"617",37.3683710000,127.0705970000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-03.jpeg,""
"618",37.3690720000,127.0699090000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-04.jpeg,""
"619",37.3699820000,127.0692210000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-05.jpeg,""
"620",37.3700510000,127.0693590000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-06.jpeg,""
"621",37.3703650000,127.0689340000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-07.jpeg,""
"622",37.3704370000,127.0690580000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-08.jpeg,""
"623",37.3706130000,127.0687420000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-09.jpeg,""
"624",37.3705710000,127.0695570000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-10.jpeg,""
"625",37.3671960000,127.0685470000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-11.jpeg,""
"626",37.3670840000,127.0686430000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-12.jpeg,""
"627",37.3669840000,127.0687710000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-13.jpeg,""
"628",37.3672820000,127.0685980000,성남-01-073,경기도,성남시 분당구,판교대장초등학교,분당경찰서,"2022-08-31",성남-01-073-F-14.jpeg,""
"629",37.4526070000,127.1501660000,성남-01-074,경기도,성남시 수정구,별빛유치원,성남수정경찰서,"2022-08-17",성남-01-074-F-01.jpeg,""
"630",37.4488610000,127.1427650000,성남-01-076,경기도,성남시 수정구,신흥성모유치원,성남수정경찰서,"2022-09-02",성남-01-076-F-01.jpeg,""
"631",37.4496090000,127.1422410000,성남-01-076,경기도,성남시 수정구,신흥성모유치원,성남수정경찰서,"2022-09-02",성남-01-076-F-02.jpeg,""
"632",37.4502640000,127.1417770000,성남-01-076,경기도,성남시 수정구,신흥성모유치원,성남수정경찰서,"2022-09-02",성남-01-076-F-03.jpeg,""
"633",37.4490250000,127.1428920000,성남-01-076,경기도,성남시 수정구,신흥성모유치원,성남수정경찰서,"2022-09-02",성남-01-076-F-04.jpeg,""
"634",37.4485810000,127.1433050000,성남-01-076,경기도,성남시 수정구,신흥성모유치원,성남수정경찰서,"2022-09-02",성남-01-076-F-05.jpeg,""
"635",37.4466440000,127.1449780000,성남-01-076,경기도,성남시 수정구,신흥성모유치원,성남수정경찰서,"2022-09-02",성남-01-076-F-06.jpeg,""
"636",37.4481830000,127.1433910000,성남-01-076,경기도,성남시 수정구,신흥성모유치원,성남수정경찰서,"2022-09-02",성남-01-076-F-07.jpeg,""
"637",37.4674210000,127.1379120000,성남-01-077,경기도,성남시 수정구,은솔유치원,성남수정경찰서,"2022-08-25",성남-01-077-F-01.jpeg,""
"638",37.4675910000,127.1379350000,성남-01-077,경기도,성남시 수정구,은솔유치원,성남수정경찰서,"2022-08-25",성남-01-077-F-02.jpeg,""
"639",37.4675820000,127.1375880000,성남-01-077,경기도,성남시 수정구,은솔유치원,성남수정경찰서,"2022-08-25",성남-01-077-F-03.jpeg,""
"640",37.4678410000,127.1379810000,성남-01-077,경기도,성남시 수정구,은솔유치원,성남수정경찰서,"2022-08-25",성남-01-077-F-04.jpeg,""
"641",37.4679120000,127.1379840000,성남-01-077,경기도,성남시 수정구,은솔유치원,성남수정경찰서,"2022-08-25",성남-01-077-F-05.jpeg,""
"642",37.4679710000,127.1379920000,성남-01-077,경기도,성남시 수정구,은솔유치원,성남수정경찰서,"2022-08-25",성남-01-077-F-06.jpeg,""
"643",37.4680510000,127.1379250000,성남-01-077,경기도,성남시 수정구,은솔유치원,성남수정경찰서,"2022-08-25",성남-01-077-F-07.jpeg,""
"644",37.4680130000,127.1386910000,성남-01-077,경기도,성남시 수정구,은솔유치원,성남수정경찰서,"2022-08-25",성남-01-077-F-08.jpeg,""
"645",37.4675780000,127.1388590000,성남-01-077,경기도,성남시 수정구,은솔유치원,성남수정경찰서,"2022-08-25",성남-01-077-F-09.jpeg,""
"646",37.4675470000,127.1386550000,성남-01-077,경기도,성남시 수정구,은솔유치원,성남수정경찰서,"2022-08-25",성남-01-077-F-10.jpeg,""
"647",37.4675380000,127.1385510000,성남-01-077,경기도,성남시 수정구,은솔유치원,성남수정경찰서,"2022-08-25",성남-01-077-F-11.jpeg,""
"648",37.4675460000,127.1386190000,성남-01-077,경기도,성남시 수정구,은솔유치원,성남수정경찰서,"2022-08-25",성남-01-077-F-12.jpeg,""
"649",37.4702730000,127.1470910000,성남-01-078,경기도,성남시 중원구,위례새초롱유치원,성남수정경찰서,"2022-08-25",성남-01-078-F-01.jpeg,""
"650",37.4699140000,127.1476780000,성남-01-078,경기도,성남시 중원구,위례새초롱유치원,성남수정경찰서,"2022-08-25",성남-01-078-F-02.jpeg,""
"651",37.4695960000,127.1480760000,성남-01-078,경기도,성남시 중원구,위례새초롱유치원,성남수정경찰서,"2022-08-25",성남-01-078-F-03.jpeg,""
"652",37.4699810000,127.1485320000,성남-01-078,경기도,성남시 중원구,위례새초롱유치원,성남수정경찰서,"2022-08-25",성남-01-078-F-04.jpeg,""
"653",37.4697520000,127.1497890000,성남-01-078,경기도,성남시 중원구,위례새초롱유치원,성남수정경찰서,"2022-08-25",성남-01-078-F-05.jpeg,""
"654",37.4674010000,127.1513030000,성남-01-079,경기도,성남시 수정구,위례하늘유치원,성남수정경찰서,"2022-09-02",성남-01-079-F-01.jpeg,""
"655",37.4674750000,127.1508790000,성남-01-079,경기도,성남시 수정구,위례하늘유치원,성남수정경찰서,"2022-09-02",성남-01-079-F-02.jpeg,""
"656",37.4674870000,127.1507310000,성남-01-079,경기도,성남시 수정구,위례하늘유치원,성남수정경찰서,"2022-09-02",성남-01-079-F-03.jpeg,""
"657",37.4673370000,127.1512780000,성남-01-079,경기도,성남시 수정구,위례하늘유치원,성남수정경찰서,"2022-09-02",성남-01-079-F-04.jpeg,""
"658",37.4270450000,127.0963270000,성남-01-080,경기도,성남시 수정구,고등나래유치원,성남수정경찰서,"2022-09-02",성남-01-080-F-01.jpeg,""
"659",37.4432670000,127.1345570000,성남-01-081,경기도,성남시 수정구,은서유치원,성남수정경찰서,"2022-09-02",성남-01-081-F-01.jpeg,""
"660",37.4527220000,127.1625430000,성남-01-082,경기도,성남시 중원구,선경유치원,성남중원경찰서,"2022-08-04",성남-01-082-F-01.jpeg,""
"661",37.4348270000,127.1432470000,성남-01-083,경기도,성남시 중원구,예원유치원,성남중원경찰서,"2022-08-26",성남-01-083-F-01.jpeg,""
"662",37.4339770000,127.1428650000,성남-01-083,경기도,성남시 중원구,예원유치원,성남중원경찰서,"2022-08-26",성남-01-083-F-02.jpeg,""
"663",37.4342630000,127.1423910000,성남-01-083,경기도,성남시 중원구,예원유치원,성남중원경찰서,"2022-08-26",성남-01-083-F-03.jpeg,""
"664",37.4479720000,127.1630570000,성남-01-084,경기도,성남시 중원구,다솜유치원,성남중원경찰서,"2022-08-22",성남-01-084-F-01.jpeg,""
"665",37.4146810000,127.1485270000,성남-01-085,경기도,성남시 중원구,도촌유치원,성남중원경찰서,"2022-08-04",성남-01-085-F-01.jpeg,""
"666",37.4148350000,127.1482450000,성남-01-085,경기도,성남시 중원구,도촌유치원,성남중원경찰서,"2022-08-04",성남-01-085-F-02.jpeg,""
"667",37.4141980000,127.1495940000,성남-01-085,경기도,성남시 중원구,도촌유치원,성남중원경찰서,"2022-08-04",성남-01-085-F-03.jpeg,""
"668",37.4137760000,127.1499820000,성남-01-085,경기도,성남시 중원구,도촌유치원,성남중원경찰서,"2022-08-04",성남-01-085-F-04.jpeg,""
"669",37.4138250000,127.1501180000,성남-01-085,경기도,성남시 중원구,도촌유치원,성남중원경찰서,"2022-08-04",성남-01-085-F-05.jpeg,""
"670",37.4143520000,127.1507630000,성남-01-085,경기도,성남시 중원구,도촌유치원,성남중원경찰서,"2022-08-04",성남-01-085-F-06.jpeg,""
"671",37.3670860000,127.1255480000,성남-01-086,경기도,성남시 분당구,아름다운유치원,분당경찰서,"2022-08-22",성남-01-086-F-01.jpeg,""
"672",37.3674130000,127.1253080000,성남-01-086,경기도,성남시 분당구,아름다운유치원,분당경찰서,"2022-08-22",성남-01-086-F-02.jpeg,""
"673",37.3676090000,127.1251670000,성남-01-086,경기도,성남시 분당구,아름다운유치원,분당경찰서,"2022-08-22",성남-01-086-F-03.jpeg,""
"674",37.3684730000,127.1111520000,성남-01-087,경기도,성남시 분당구,안촌유치원,분당경찰서,"2022-08-11",성남-01-087-F-01.jpeg,""
"675",37.3684850000,127.1120410000,성남-01-087,경기도,성남시 분당구,안촌유치원,분당경찰서,"2022-08-11",성남-01-087-F-02.jpeg,""
"676",37.3685930000,127.1120470000,성남-01-087,경기도,성남시 분당구,안촌유치원,분당경찰서,"2022-08-11",성남-01-087-F-03.jpeg,""
"677",37.3686020000,127.1126680000,성남-01-087,경기도,성남시 분당구,안촌유치원,분당경찰서,"2022-08-11",성남-01-087-F-04.jpeg,""
"678",37.3725530000,127.1380460000,성남-01-088,경기도,성남시 분당구,세화유치원,분당경찰서,"2022-08-22",성남-01-088-F-01.jpeg,""
"679",37.3733110000,127.1417910000,성남-01-089,경기도,성남시 분당구,분당중앙유치원,분당경찰서,"2022-08-17",성남-01-089-F-01.jpeg,""
"680",37.3723150000,127.1409060000,성남-01-089,경기도,성남시 분당구,분당중앙유치원,분당경찰서,"2022-08-17",성남-01-089-F-02.jpeg,""
"681",37.3719950000,127.1406050000,성남-01-089,경기도,성남시 분당구,분당중앙유치원,분당경찰서,"2022-08-17",성남-01-089-F-03.jpeg,""
"682",37.3477910000,127.1119720000,성남-01-090,경기도,성남시 분당구,꿈터유치원,분당경찰서,"2022-08-22",성남-01-090-F-01.jpeg,""
"683",37.3475750000,127.1120650000,성남-01-090,경기도,성남시 분당구,꿈터유치원,분당경찰서,"2022-08-22",성남-01-090-F-02.jpeg,""
"684",37.4065620000,127.1424110000,성남-01-091,경기도,성남시 분당구,배성유치원,분당경찰서,"2022-08-31",성남-01-091-F-01.jpeg,""
"685",37.4056690000,127.1443610000,성남-01-091,경기도,성남시 분당구,배성유치원,분당경찰서,"2022-08-31",성남-01-091-F-02.jpeg,""
"686",37.3527350000,127.1120020000,성남-01-092,경기도,성남시 분당구,이솔유치원,분당경찰서,"2022-08-25",성남-01-092-F-01.jpeg,""
"687",37.3526670000,127.1124450000,성남-01-092,경기도,성남시 분당구,이솔유치원,분당경찰서,"2022-08-25",성남-01-092-F-02.jpeg,""
"688",37.3402490000,127.1241370000,성남-01-093,경기도,성남시 분당구,분당성모유치원,분당경찰서,"2022-08-25",성남-01-093-F-01.jpeg,""
"689",37.3402690000,127.1241010000,성남-01-093,경기도,성남시 분당구,분당성모유치원,분당경찰서,"2022-08-25",성남-01-093-F-02.jpeg,""
"690",37.3931350000,127.0756360000,성남-01-094,경기도,성남시 분당구,판교샘유치원,분당경찰서,"2022-09-01",성남-01-094-F-01.jpeg,""
"691",37.3931940000,127.0756360000,성남-01-094,경기도,성남시 분당구,판교샘유치원,분당경찰서,"2022-09-01",성남-01-094-F-02.jpeg,""
"692",37.3931930000,127.0724880000,성남-01-094,경기도,성남시 분당구,판교샘유치원,분당경찰서,"2022-09-01",성남-01-094-F-03.jpeg,""
"693",37.3931060000,127.0724910000,성남-01-094,경기도,성남시 분당구,판교샘유치원,분당경찰서,"2022-09-01",성남-01-094-F-04.jpeg,""
"694",37.3931910000,127.0721960000,성남-01-094,경기도,성남시 분당구,판교샘유치원,분당경찰서,"2022-09-01",성남-01-094-F-05.jpeg,""
"695",37.3931090000,127.0721960000,성남-01-094,경기도,성남시 분당구,판교샘유치원,분당경찰서,"2022-09-01",성남-01-094-F-06.jpeg,""
"696",37.3930190000,127.0721330000,성남-01-094,경기도,성남시 분당구,판교샘유치원,분당경찰서,"2022-09-01",성남-01-094-F-07.jpeg,""
"697",37.3930190000,127.0721050000,성남-01-094,경기도,성남시 분당구,판교샘유치원,분당경찰서,"2022-09-01",성남-01-094-F-08.jpeg,""
"698",37.3931740000,127.0712370000,성남-01-094,경기도,성남시 분당구,판교샘유치원,분당경찰서,"2022-09-01",성남-01-094-F-09.jpeg,""
"699",37.3931130000,127.0712410000,성남-01-094,경기도,성남시 분당구,판교샘유치원,분당경찰서,"2022-09-01",성남-01-094-F-10.jpeg,""
"700",37.3709060000,127.1398780000,성남-01-095,경기도,성남시 분당구,장안유치원,분당경찰서,"2022-08-17",성남-01-095-F-01.jpeg,""
"701",37.4157990000,127.1368770000,성남-01-096,경기도,성남시 분당구,뽀뽀뽀유치원,분당경찰서,"2022-08-25",성남-01-096-F-01.jpeg,""
"702",37.4151780000,127.1378190000,성남-01-096,경기도,성남시 분당구,뽀뽀뽀유치원,분당경찰서,"2022-08-25",성남-01-096-F-02.jpeg,""
"703",37.4148280000,127.1385110000,성남-01-096,경기도,성남시 분당구,뽀뽀뽀유치원,분당경찰서,"2022-08-25",성남-01-096-F-03.jpeg,""
"704",37.4149540000,127.1385470000,성남-01-096,경기도,성남시 분당구,뽀뽀뽀유치원,분당경찰서,"2022-08-25",성남-01-096-F-04.jpeg,""
"705",37.4147210000,127.1396190000,성남-01-096,경기도,성남시 분당구,뽀뽀뽀유치원,분당경찰서,"2022-08-25",성남-01-096-F-05.jpeg,""
"706",37.4145710000,127.1408050000,성남-01-096,경기도,성남시 분당구,뽀뽀뽀유치원,분당경찰서,"2022-08-25",성남-01-096-F-06.jpeg,""
"707",37.4144540000,127.1414670000,성남-01-096,경기도,성남시 분당구,뽀뽀뽀유치원,분당경찰서,"2022-08-25",성남-01-096-F-07.jpeg,""
"708",37.4144690000,127.1407130000,성남-01-096,경기도,성남시 분당구,뽀뽀뽀유치원,분당경찰서,"2022-08-25",성남-01-096-F-08.jpeg,""
"709",37.3595680000,127.1248350000,성남-01-097,경기도,성남시 분당구,창조유치원,분당경찰서,"2022-08-26",성남-01-097-F-01.jpeg,""
"710",37.3593460000,127.1244140000,성남-01-097,경기도,성남시 분당구,창조유치원,분당경찰서,"2022-08-26",성남-01-097-F-02.jpeg,""
"711",37.3593770000,127.1243410000,성남-01-097,경기도,성남시 분당구,창조유치원,분당경찰서,"2022-08-26",성남-01-097-F-03.jpeg,""
"712",37.3598410000,127.1245730000,성남-01-097,경기도,성남시 분당구,창조유치원,분당경찰서,"2022-08-26",성남-01-097-F-04.jpeg,""
"713",37.3894330000,127.0976640000,성남-01-098,경기도,성남시 분당구,해나유치원,분당경찰서,"2022-08-25",성남-01-098-F-01.jpeg,""
"714",37.3899650000,127.0976090000,성남-01-098,경기도,성남시 분당구,해나유치원,분당경찰서,"2022-08-25",성남-01-098-F-02.jpeg,""
"715",37.3905390000,127.0977360000,성남-01-098,경기도,성남시 분당구,해나유치원,분당경찰서,"2022-08-25",성남-01-098-F-03.jpeg,""
"716",37.3910170000,127.0977740000,성남-01-098,경기도,성남시 분당구,해나유치원,분당경찰서,"2022-08-25",성남-01-098-F-04.jpeg,""
"717",37.3906940000,127.0979410000,성남-01-098,경기도,성남시 분당구,해나유치원,분당경찰서,"2022-08-25",성남-01-098-F-05.jpeg,""
"718",37.3903920000,127.0981090000,성남-01-098,경기도,성남시 분당구,해나유치원,분당경찰서,"2022-08-25",성남-01-098-F-06.jpeg,""
"719",37.3896560000,127.0978530000,성남-01-098,경기도,성남시 분당구,해나유치원,분당경찰서,"2022-08-25",성남-01-098-F-07.jpeg,""
"720",37.4042620000,127.1253770000,성남-01-099,경기도,성남시 분당구,꾸러기유치원,분당경찰서,"2022-07-27",성남-01-099-F-01.jpeg,""
"721",37.3712660000,127.1262780000,성남-01-100,경기도,성남시 분당구,샛별유치원,분당경찰서,"2022-08-22",성남-01-100-F-01.jpeg,""
"722",37.3705470000,127.1271110000,성남-01-100,경기도,성남시 분당구,샛별유치원,분당경찰서,"2022-08-22",성남-01-100-F-02.jpeg,""
"723",37.3701950000,127.1277630000,성남-01-100,경기도,성남시 분당구,샛별유치원,분당경찰서,"2022-08-22",성남-01-100-F-03.jpeg,""
"724",37.3696150000,127.1284280000,성남-01-100,경기도,성남시 분당구,샛별유치원,분당경찰서,"2022-08-22",성남-01-100-F-04.jpeg,""
"725",37.3693720000,127.1284110000,성남-01-100,경기도,성남시 분당구,샛별유치원,분당경찰서,"2022-08-22",성남-01-100-F-05.jpeg,""
"726",37.4113090000,127.1338110000,성남-01-101,경기도,성남시 분당구,성마르코유치원,분당경찰서,"2022-07-27",성남-01-101-F-01.jpeg,""
"727",37.4109040000,127.1334840000,성남-01-101,경기도,성남시 분당구,성마르코유치원,분당경찰서,"2022-07-27",성남-01-101-F-02.jpeg,""
"728",37.4109320000,127.1327440000,성남-01-101,경기도,성남시 분당구,성마르코유치원,분당경찰서,"2022-07-27",성남-01-101-F-03.jpeg,""
"729",37.4106140000,127.1339280000,성남-01-101,경기도,성남시 분당구,성마르코유치원,분당경찰서,"2022-07-27",성남-01-101-F-04.jpeg,""
"730",37.3932010000,127.1307340000,성남-01-102,경기도,성남시 분당구,동명유치원,분당경찰서,"2022-08-25",성남-01-102-F-01.jpeg,""
"731",37.3929490000,127.1311280000,성남-01-102,경기도,성남시 분당구,동명유치원,분당경찰서,"2022-08-25",성남-01-102-F-02.jpeg,""
